PERMNO,date,TICKER,COMNAM,PRC
47896,20140411,JPM,JPMORGAN CHASE & CO,55.3
47896,20140414,JPM,JPMORGAN CHASE & CO,54.96
47896,20140415,JPM,JPMORGAN CHASE & CO,54.8
47896,20140416,JPM,JPMORGAN CHASE & CO,55.26
47896,20140417,JPM,JPMORGAN CHASE & CO,55.22
47896,20140421,JPM,JPMORGAN CHASE & CO,55.03
47896,20140422,JPM,JPMORGAN CHASE & CO,55.81
47896,20140423,JPM,JPMORGAN CHASE & CO,56.05
47896,20140424,JPM,JPMORGAN CHASE & CO,56.19
47896,20140425,JPM,JPMORGAN CHASE & CO,55.7
47896,20140428,JPM,JPMORGAN CHASE & CO,55.49
47896,20140429,JPM,JPMORGAN CHASE & CO,56.1
47896,20140430,JPM,JPMORGAN CHASE & CO,55.98
47896,20140501,JPM,JPMORGAN CHASE & CO,55.72
47896,20140502,JPM,JPMORGAN CHASE & CO,55.58
47896,20140505,JPM,JPMORGAN CHASE & CO,54.22
47896,20140506,JPM,JPMORGAN CHASE & CO,53.34
47896,20140507,JPM,JPMORGAN CHASE & CO,54.05
47896,20140508,JPM,JPMORGAN CHASE & CO,54.36
47896,20140509,JPM,JPMORGAN CHASE & CO,54.01
47896,20140512,JPM,JPMORGAN CHASE & CO,54.65
47896,20140513,JPM,JPMORGAN CHASE & CO,54.62
47896,20140514,JPM,JPMORGAN CHASE & CO,54.36
47896,20140515,JPM,JPMORGAN CHASE & CO,53.51
47896,20140516,JPM,JPMORGAN CHASE & CO,53.31
47896,20140519,JPM,JPMORGAN CHASE & CO,53.83
47896,20140520,JPM,JPMORGAN CHASE & CO,53.72
47896,20140521,JPM,JPMORGAN CHASE & CO,54.12
47896,20140522,JPM,JPMORGAN CHASE & CO,54.55
47896,20140523,JPM,JPMORGAN CHASE & CO,54.53
47896,20140527,JPM,JPMORGAN CHASE & CO,55.14
47896,20140528,JPM,JPMORGAN CHASE & CO,55.45
47896,20140529,JPM,JPMORGAN CHASE & CO,55.72
47896,20140530,JPM,JPMORGAN CHASE & CO,55.57
47896,20140602,JPM,JPMORGAN CHASE & CO,55.35
47896,20140603,JPM,JPMORGAN CHASE & CO,55.6
47896,20140604,JPM,JPMORGAN CHASE & CO,55.68
47896,20140605,JPM,JPMORGAN CHASE & CO,56.63
47896,20140606,JPM,JPMORGAN CHASE & CO,56.97
47896,20140609,JPM,JPMORGAN CHASE & CO,57.42
47896,20140610,JPM,JPMORGAN CHASE & CO,57.9
47896,20140611,JPM,JPMORGAN CHASE & CO,57.27
47896,20140612,JPM,JPMORGAN CHASE & CO,57.04
47896,20140613,JPM,JPMORGAN CHASE & CO,57.04
47896,20140616,JPM,JPMORGAN CHASE & CO,56.87
47896,20140617,JPM,JPMORGAN CHASE & CO,57.42
47896,20140618,JPM,JPMORGAN CHASE & CO,57.78
47896,20140619,JPM,JPMORGAN CHASE & CO,57.3
47896,20140620,JPM,JPMORGAN CHASE & CO,57.55
47896,20140623,JPM,JPMORGAN CHASE & CO,58.19
47896,20140624,JPM,JPMORGAN CHASE & CO,57.42
47896,20140625,JPM,JPMORGAN CHASE & CO,57.53
47896,20140626,JPM,JPMORGAN CHASE & CO,57.39
47896,20140627,JPM,JPMORGAN CHASE & CO,57.53
47896,20140630,JPM,JPMORGAN CHASE & CO,57.62
47896,20140701,JPM,JPMORGAN CHASE & CO,57.57
47896,20140702,JPM,JPMORGAN CHASE & CO,56.97
47896,20140703,JPM,JPMORGAN CHASE & CO,57.05
47896,20140707,JPM,JPMORGAN CHASE & CO,56.67
47896,20140708,JPM,JPMORGAN CHASE & CO,55.76
47896,20140709,JPM,JPMORGAN CHASE & CO,56.02
47896,20140710,JPM,JPMORGAN CHASE & CO,55.56
47896,20140711,JPM,JPMORGAN CHASE & CO,55.8
47896,20140714,JPM,JPMORGAN CHASE & CO,56.29
47896,20140715,JPM,JPMORGAN CHASE & CO,58.27
47896,20140716,JPM,JPMORGAN CHASE & CO,58.71
47896,20140717,JPM,JPMORGAN CHASE & CO,57.86
47896,20140718,JPM,JPMORGAN CHASE & CO,58.23
47896,20140721,JPM,JPMORGAN CHASE & CO,58.24
47896,20140722,JPM,JPMORGAN CHASE & CO,58.67
47896,20140723,JPM,JPMORGAN CHASE & CO,59
47896,20140724,JPM,JPMORGAN CHASE & CO,59.17
47896,20140725,JPM,JPMORGAN CHASE & CO,59.01
47896,20140728,JPM,JPMORGAN CHASE & CO,59.19
47896,20140729,JPM,JPMORGAN CHASE & CO,58.64
47896,20140730,JPM,JPMORGAN CHASE & CO,58.91
47896,20140731,JPM,JPMORGAN CHASE & CO,57.67
47896,20140801,JPM,JPMORGAN CHASE & CO,56.48
47896,20140804,JPM,JPMORGAN CHASE & CO,56.65
47896,20140805,JPM,JPMORGAN CHASE & CO,56.06
47896,20140806,JPM,JPMORGAN CHASE & CO,56.23
47896,20140807,JPM,JPMORGAN CHASE & CO,55.91
47896,20140808,JPM,JPMORGAN CHASE & CO,56.34
47896,20140811,JPM,JPMORGAN CHASE & CO,56.32
47896,20140812,JPM,JPMORGAN CHASE & CO,56.35
47896,20140813,JPM,JPMORGAN CHASE & CO,56.72
47896,20140814,JPM,JPMORGAN CHASE & CO,56.98
47896,20140815,JPM,JPMORGAN CHASE & CO,56.75
47896,20140818,JPM,JPMORGAN CHASE & CO,57.23
47896,20140819,JPM,JPMORGAN CHASE & CO,57.56
47896,20140820,JPM,JPMORGAN CHASE & CO,57.64
47896,20140821,JPM,JPMORGAN CHASE & CO,58.5
47896,20140822,JPM,JPMORGAN CHASE & CO,58.49
47896,20140825,JPM,JPMORGAN CHASE & CO,59.34
47896,20140826,JPM,JPMORGAN CHASE & CO,59.74
47896,20140827,JPM,JPMORGAN CHASE & CO,59.59
47896,20140828,JPM,JPMORGAN CHASE & CO,59.16
47896,20140829,JPM,JPMORGAN CHASE & CO,59.45
47896,20140902,JPM,JPMORGAN CHASE & CO,59.67
47896,20140903,JPM,JPMORGAN CHASE & CO,59.7
47896,20140904,JPM,JPMORGAN CHASE & CO,59.71
47896,20140905,JPM,JPMORGAN CHASE & CO,59.91
47896,20140908,JPM,JPMORGAN CHASE & CO,59.89
47896,20140909,JPM,JPMORGAN CHASE & CO,59.06
47896,20140910,JPM,JPMORGAN CHASE & CO,59.22
47896,20140911,JPM,JPMORGAN CHASE & CO,59.76
47896,20140912,JPM,JPMORGAN CHASE & CO,60.03
47896,20140915,JPM,JPMORGAN CHASE & CO,59.94
47896,20140916,JPM,JPMORGAN CHASE & CO,59.99
47896,20140917,JPM,JPMORGAN CHASE & CO,60.31
47896,20140918,JPM,JPMORGAN CHASE & CO,61.32
47896,20140919,JPM,JPMORGAN CHASE & CO,61.11
47896,20140922,JPM,JPMORGAN CHASE & CO,60.91
47896,20140923,JPM,JPMORGAN CHASE & CO,60.94
47896,20140924,JPM,JPMORGAN CHASE & CO,61.63
47896,20140925,JPM,JPMORGAN CHASE & CO,60.15
47896,20140926,JPM,JPMORGAN CHASE & CO,60.56
47896,20140929,JPM,JPMORGAN CHASE & CO,60.33
47896,20140930,JPM,JPMORGAN CHASE & CO,60.24
47896,20141001,JPM,JPMORGAN CHASE & CO,59.77
47896,20141002,JPM,JPMORGAN CHASE & CO,58.84
47896,20141003,JPM,JPMORGAN CHASE & CO,60.3
47896,20141006,JPM,JPMORGAN CHASE & CO,60.18
47896,20141007,JPM,JPMORGAN CHASE & CO,59.27
47896,20141008,JPM,JPMORGAN CHASE & CO,60.4
47896,20141009,JPM,JPMORGAN CHASE & CO,59.08
47896,20141010,JPM,JPMORGAN CHASE & CO,58.52
47896,20141013,JPM,JPMORGAN CHASE & CO,58.16
47896,20141014,JPM,JPMORGAN CHASE & CO,57.99
47896,20141015,JPM,JPMORGAN CHASE & CO,55.53
47896,20141016,JPM,JPMORGAN CHASE & CO,55.08
47896,20141017,JPM,JPMORGAN CHASE & CO,56.2
47896,20141020,JPM,JPMORGAN CHASE & CO,56.63
47896,20141021,JPM,JPMORGAN CHASE & CO,57.93
47896,20141022,JPM,JPMORGAN CHASE & CO,57.45
47896,20141023,JPM,JPMORGAN CHASE & CO,58.06
47896,20141024,JPM,JPMORGAN CHASE & CO,58.74
47896,20141027,JPM,JPMORGAN CHASE & CO,58.64
47896,20141028,JPM,JPMORGAN CHASE & CO,59.63
47896,20141029,JPM,JPMORGAN CHASE & CO,59.29
47896,20141030,JPM,JPMORGAN CHASE & CO,59.39
47896,20141031,JPM,JPMORGAN CHASE & CO,60.48
47896,20141103,JPM,JPMORGAN CHASE & CO,60.88
47896,20141104,JPM,JPMORGAN CHASE & CO,60.25
47896,20141105,JPM,JPMORGAN CHASE & CO,61.15
47896,20141106,JPM,JPMORGAN CHASE & CO,61.23
47896,20141107,JPM,JPMORGAN CHASE & CO,61.47
47896,20141110,JPM,JPMORGAN CHASE & CO,61.93
47896,20141111,JPM,JPMORGAN CHASE & CO,61.37
47896,20141112,JPM,JPMORGAN CHASE & CO,60.56
47896,20141113,JPM,JPMORGAN CHASE & CO,60.23
47896,20141114,JPM,JPMORGAN CHASE & CO,60.28
47896,20141117,JPM,JPMORGAN CHASE & CO,60.38
47896,20141118,JPM,JPMORGAN CHASE & CO,60.53
47896,20141119,JPM,JPMORGAN CHASE & CO,60.6
47896,20141120,JPM,JPMORGAN CHASE & CO,60.12
47896,20141121,JPM,JPMORGAN CHASE & CO,60.45
47896,20141124,JPM,JPMORGAN CHASE & CO,60.96
47896,20141125,JPM,JPMORGAN CHASE & CO,60.3
47896,20141126,JPM,JPMORGAN CHASE & CO,60.34
47896,20141128,JPM,JPMORGAN CHASE & CO,60.16
47896,20141201,JPM,JPMORGAN CHASE & CO,60
47896,20141202,JPM,JPMORGAN CHASE & CO,61.08
47896,20141203,JPM,JPMORGAN CHASE & CO,61.54
47896,20141204,JPM,JPMORGAN CHASE & CO,61.38
47896,20141205,JPM,JPMORGAN CHASE & CO,62.7
47896,20141208,JPM,JPMORGAN CHASE & CO,62.67
47896,20141209,JPM,JPMORGAN CHASE & CO,62.45
47896,20141210,JPM,JPMORGAN CHASE & CO,60.68
47896,20141211,JPM,JPMORGAN CHASE & CO,61.14
47896,20141212,JPM,JPMORGAN CHASE & CO,60.04
47896,20141215,JPM,JPMORGAN CHASE & CO,59.16
47896,20141216,JPM,JPMORGAN CHASE & CO,58.43
47896,20141217,JPM,JPMORGAN CHASE & CO,59.77
47896,20141218,JPM,JPMORGAN CHASE & CO,61.48
47896,20141219,JPM,JPMORGAN CHASE & CO,61.93
47896,20141222,JPM,JPMORGAN CHASE & CO,61.94
47896,20141223,JPM,JPMORGAN CHASE & CO,62.48
47896,20141224,JPM,JPMORGAN CHASE & CO,62.48
47896,20141226,JPM,JPMORGAN CHASE & CO,62.55
47896,20141229,JPM,JPMORGAN CHASE & CO,62.96
47896,20141230,JPM,JPMORGAN CHASE & CO,63.15
47896,20141231,JPM,JPMORGAN CHASE & CO,62.58
47896,20150102,JPM,JPMORGAN CHASE & CO,62.49
47896,20150105,JPM,JPMORGAN CHASE & CO,60.55
47896,20150106,JPM,JPMORGAN CHASE & CO,58.98
47896,20150107,JPM,JPMORGAN CHASE & CO,59.07
47896,20150108,JPM,JPMORGAN CHASE & CO,60.39
47896,20150109,JPM,JPMORGAN CHASE & CO,59.34
47896,20150112,JPM,JPMORGAN CHASE & CO,58.83
47896,20150113,JPM,JPMORGAN CHASE & CO,58.84
47896,20150114,JPM,JPMORGAN CHASE & CO,56.81
47896,20150115,JPM,JPMORGAN CHASE & CO,54.99
47896,20150116,JPM,JPMORGAN CHASE & CO,55.93
47896,20150120,JPM,JPMORGAN CHASE & CO,55.71
47896,20150121,JPM,JPMORGAN CHASE & CO,55.89
47896,20150122,JPM,JPMORGAN CHASE & CO,57.59
47896,20150123,JPM,JPMORGAN CHASE & CO,56.68
47896,20150126,JPM,JPMORGAN CHASE & CO,56.77
47896,20150127,JPM,JPMORGAN CHASE & CO,56.2
47896,20150128,JPM,JPMORGAN CHASE & CO,54.75
47896,20150129,JPM,JPMORGAN CHASE & CO,55.67
47896,20150130,JPM,JPMORGAN CHASE & CO,54.38
47896,20150202,JPM,JPMORGAN CHASE & CO,55.47
47896,20150203,JPM,JPMORGAN CHASE & CO,56.72
47896,20150204,JPM,JPMORGAN CHASE & CO,56.38
47896,20150205,JPM,JPMORGAN CHASE & CO,56.77
47896,20150206,JPM,JPMORGAN CHASE & CO,57.89
47896,20150209,JPM,JPMORGAN CHASE & CO,57.82
47896,20150210,JPM,JPMORGAN CHASE & CO,58.46
47896,20150211,JPM,JPMORGAN CHASE & CO,58.37
47896,20150212,JPM,JPMORGAN CHASE & CO,59.57
47896,20150213,JPM,JPMORGAN CHASE & CO,59.67
47896,20150217,JPM,JPMORGAN CHASE & CO,60.1
47896,20150218,JPM,JPMORGAN CHASE & CO,59.37
47896,20150219,JPM,JPMORGAN CHASE & CO,59.23
47896,20150220,JPM,JPMORGAN CHASE & CO,59.8
47896,20150223,JPM,JPMORGAN CHASE & CO,59.35
47896,20150224,JPM,JPMORGAN CHASE & CO,60.82
47896,20150225,JPM,JPMORGAN CHASE & CO,61.14
47896,20150226,JPM,JPMORGAN CHASE & CO,61.58
47896,20150227,JPM,JPMORGAN CHASE & CO,61.28
47896,20150302,JPM,JPMORGAN CHASE & CO,61.77
47896,20150303,JPM,JPMORGAN CHASE & CO,61.97
47896,20150304,JPM,JPMORGAN CHASE & CO,62.13
47896,20150305,JPM,JPMORGAN CHASE & CO,62
47896,20150306,JPM,JPMORGAN CHASE & CO,60.89
47896,20150309,JPM,JPMORGAN CHASE & CO,61.5
47896,20150310,JPM,JPMORGAN CHASE & CO,59.96
47896,20150311,JPM,JPMORGAN CHASE & CO,60.24
47896,20150312,JPM,JPMORGAN CHASE & CO,61.37
47896,20150313,JPM,JPMORGAN CHASE & CO,61
47896,20150316,JPM,JPMORGAN CHASE & CO,61.85
47896,20150317,JPM,JPMORGAN CHASE & CO,61.61
47896,20150318,JPM,JPMORGAN CHASE & CO,61.75
47896,20150319,JPM,JPMORGAN CHASE & CO,61.2
47896,20150320,JPM,JPMORGAN CHASE & CO,61.75
47896,20150323,JPM,JPMORGAN CHASE & CO,61.14
47896,20150324,JPM,JPMORGAN CHASE & CO,60.46
47896,20150325,JPM,JPMORGAN CHASE & CO,59.61
47896,20150326,JPM,JPMORGAN CHASE & CO,59.54
47896,20150327,JPM,JPMORGAN CHASE & CO,59.55
47896,20150330,JPM,JPMORGAN CHASE & CO,60.96
47896,20150331,JPM,JPMORGAN CHASE & CO,60.58
47896,20150401,JPM,JPMORGAN CHASE & CO,59.95
47896,20150402,JPM,JPMORGAN CHASE & CO,60.52
47896,20150406,JPM,JPMORGAN CHASE & CO,60.47
47896,20150407,JPM,JPMORGAN CHASE & CO,60.85
47896,20150408,JPM,JPMORGAN CHASE & CO,61.05
47896,20150409,JPM,JPMORGAN CHASE & CO,61.47
47896,20150410,JPM,JPMORGAN CHASE & CO,61.7
47896,20150413,JPM,JPMORGAN CHASE & CO,62.07
47896,20150414,JPM,JPMORGAN CHASE & CO,63.04
47896,20150415,JPM,JPMORGAN CHASE & CO,64.21
47896,20150416,JPM,JPMORGAN CHASE & CO,63.81
47896,20150417,JPM,JPMORGAN CHASE & CO,62.84
47896,20150420,JPM,JPMORGAN CHASE & CO,63.24
47896,20150421,JPM,JPMORGAN CHASE & CO,62.31
47896,20150422,JPM,JPMORGAN CHASE & CO,62.94
47896,20150423,JPM,JPMORGAN CHASE & CO,62.8
47896,20150424,JPM,JPMORGAN CHASE & CO,62.6
47896,20150427,JPM,JPMORGAN CHASE & CO,62.34
47896,20150428,JPM,JPMORGAN CHASE & CO,62.76
47896,20150429,JPM,JPMORGAN CHASE & CO,63.6
47896,20150430,JPM,JPMORGAN CHASE & CO,63.26
47896,20150501,JPM,JPMORGAN CHASE & CO,63.61
47896,20150504,JPM,JPMORGAN CHASE & CO,64.72
47896,20150505,JPM,JPMORGAN CHASE & CO,64.4
47896,20150506,JPM,JPMORGAN CHASE & CO,63.92
47896,20150507,JPM,JPMORGAN CHASE & CO,64.5
47896,20150508,JPM,JPMORGAN CHASE & CO,65.49
47896,20150511,JPM,JPMORGAN CHASE & CO,65.45
47896,20150512,JPM,JPMORGAN CHASE & CO,65.36
47896,20150513,JPM,JPMORGAN CHASE & CO,65.52
47896,20150514,JPM,JPMORGAN CHASE & CO,66.05
47896,20150515,JPM,JPMORGAN CHASE & CO,65.88
47896,20150518,JPM,JPMORGAN CHASE & CO,66.42
47896,20150519,JPM,JPMORGAN CHASE & CO,67.01
47896,20150520,JPM,JPMORGAN CHASE & CO,66.48
47896,20150521,JPM,JPMORGAN CHASE & CO,66.65
47896,20150522,JPM,JPMORGAN CHASE & CO,66.47
47896,20150526,JPM,JPMORGAN CHASE & CO,65.73
47896,20150527,JPM,JPMORGAN CHASE & CO,66.47
47896,20150528,JPM,JPMORGAN CHASE & CO,66.2
47896,20150529,JPM,JPMORGAN CHASE & CO,65.78
47896,20150601,JPM,JPMORGAN CHASE & CO,66.08
47896,20150602,JPM,JPMORGAN CHASE & CO,66.02
47896,20150603,JPM,JPMORGAN CHASE & CO,66.7
47896,20150604,JPM,JPMORGAN CHASE & CO,66.33
47896,20150605,JPM,JPMORGAN CHASE & CO,67.42
47896,20150608,JPM,JPMORGAN CHASE & CO,66.89
47896,20150609,JPM,JPMORGAN CHASE & CO,67.18
47896,20150610,JPM,JPMORGAN CHASE & CO,68.26
47896,20150611,JPM,JPMORGAN CHASE & CO,68.52
47896,20150612,JPM,JPMORGAN CHASE & CO,68.25
47896,20150615,JPM,JPMORGAN CHASE & CO,67.99
47896,20150616,JPM,JPMORGAN CHASE & CO,68.37
47896,20150617,JPM,JPMORGAN CHASE & CO,68.14
47896,20150618,JPM,JPMORGAN CHASE & CO,68.78
47896,20150619,JPM,JPMORGAN CHASE & CO,68.08
47896,20150622,JPM,JPMORGAN CHASE & CO,68.96
47896,20150623,JPM,JPMORGAN CHASE & CO,69.75
47896,20150624,JPM,JPMORGAN CHASE & CO,69.02
47896,20150625,JPM,JPMORGAN CHASE & CO,68.65
47896,20150626,JPM,JPMORGAN CHASE & CO,68.95
47896,20150629,JPM,JPMORGAN CHASE & CO,67.2
47896,20150630,JPM,JPMORGAN CHASE & CO,67.76
47896,20150701,JPM,JPMORGAN CHASE & CO,68.07
47896,20150702,JPM,JPMORGAN CHASE & CO,67.52
47896,20150706,JPM,JPMORGAN CHASE & CO,67.33
47896,20150707,JPM,JPMORGAN CHASE & CO,66.8
47896,20150708,JPM,JPMORGAN CHASE & CO,65.43
47896,20150709,JPM,JPMORGAN CHASE & CO,66.11
47896,20150710,JPM,JPMORGAN CHASE & CO,67.05
47896,20150713,JPM,JPMORGAN CHASE & CO,68.09
47896,20150714,JPM,JPMORGAN CHASE & CO,69.04
47896,20150715,JPM,JPMORGAN CHASE & CO,69.19
47896,20150716,JPM,JPMORGAN CHASE & CO,69.56
47896,20150717,JPM,JPMORGAN CHASE & CO,69.21
47896,20150720,JPM,JPMORGAN CHASE & CO,69.26
47896,20150721,JPM,JPMORGAN CHASE & CO,69.1
47896,20150722,JPM,JPMORGAN CHASE & CO,70.08
47896,20150723,JPM,JPMORGAN CHASE & CO,69.64
47896,20150724,JPM,JPMORGAN CHASE & CO,68.91
47896,20150727,JPM,JPMORGAN CHASE & CO,68.01
47896,20150728,JPM,JPMORGAN CHASE & CO,68.05
47896,20150729,JPM,JPMORGAN CHASE & CO,68.94
47896,20150730,JPM,JPMORGAN CHASE & CO,69.04
47896,20150731,JPM,JPMORGAN CHASE & CO,68.53
47896,20150803,JPM,JPMORGAN CHASE & CO,68.53
47896,20150804,JPM,JPMORGAN CHASE & CO,68.46
47896,20150805,JPM,JPMORGAN CHASE & CO,68.73
47896,20150806,JPM,JPMORGAN CHASE & CO,68.25
47896,20150807,JPM,JPMORGAN CHASE & CO,68.05
47896,20150810,JPM,JPMORGAN CHASE & CO,68.89
47896,20150811,JPM,JPMORGAN CHASE & CO,68.23
47896,20150812,JPM,JPMORGAN CHASE & CO,67.24
47896,20150813,JPM,JPMORGAN CHASE & CO,67.55
47896,20150814,JPM,JPMORGAN CHASE & CO,67.89
47896,20150817,JPM,JPMORGAN CHASE & CO,68.07
47896,20150818,JPM,JPMORGAN CHASE & CO,68.21
47896,20150819,JPM,JPMORGAN CHASE & CO,67.6
47896,20150820,JPM,JPMORGAN CHASE & CO,65.94
47896,20150821,JPM,JPMORGAN CHASE & CO,63.6
47896,20150824,JPM,JPMORGAN CHASE & CO,60.25
47896,20150825,JPM,JPMORGAN CHASE & CO,59.91
47896,20150826,JPM,JPMORGAN CHASE & CO,62.91
47896,20150827,JPM,JPMORGAN CHASE & CO,64.48
47896,20150828,JPM,JPMORGAN CHASE & CO,64.13
47896,20150831,JPM,JPMORGAN CHASE & CO,64.1
47896,20150901,JPM,JPMORGAN CHASE & CO,61.45
47896,20150902,JPM,JPMORGAN CHASE & CO,62.57
47896,20150903,JPM,JPMORGAN CHASE & CO,62.68
47896,20150904,JPM,JPMORGAN CHASE & CO,61.5
47896,20150908,JPM,JPMORGAN CHASE & CO,63.16
47896,20150909,JPM,JPMORGAN CHASE & CO,62.18
47896,20150910,JPM,JPMORGAN CHASE & CO,62.66
47896,20150911,JPM,JPMORGAN CHASE & CO,62.56
47896,20150914,JPM,JPMORGAN CHASE & CO,62.38
47896,20150915,JPM,JPMORGAN CHASE & CO,63.58
47896,20150916,JPM,JPMORGAN CHASE & CO,64.14
47896,20150917,JPM,JPMORGAN CHASE & CO,62.65
47896,20150918,JPM,JPMORGAN CHASE & CO,60.94
47896,20150921,JPM,JPMORGAN CHASE & CO,61.45
47896,20150922,JPM,JPMORGAN CHASE & CO,60.91
47896,20150923,JPM,JPMORGAN CHASE & CO,60.64
47896,20150924,JPM,JPMORGAN CHASE & CO,60.22
47896,20150925,JPM,JPMORGAN CHASE & CO,61.47
47896,20150928,JPM,JPMORGAN CHASE & CO,59.98
47896,20150929,JPM,JPMORGAN CHASE & CO,59.84
47896,20150930,JPM,JPMORGAN CHASE & CO,60.97
47896,20151001,JPM,JPMORGAN CHASE & CO,61.42
47896,20151002,JPM,JPMORGAN CHASE & CO,60.81
47896,20151005,JPM,JPMORGAN CHASE & CO,62.02
47896,20151006,JPM,JPMORGAN CHASE & CO,62.05
47896,20151007,JPM,JPMORGAN CHASE & CO,62.13
47896,20151008,JPM,JPMORGAN CHASE & CO,62.13
47896,20151009,JPM,JPMORGAN CHASE & CO,61.93
47896,20151012,JPM,JPMORGAN CHASE & CO,61.72
47896,20151013,JPM,JPMORGAN CHASE & CO,61.55
47896,20151014,JPM,JPMORGAN CHASE & CO,59.99
47896,20151015,JPM,JPMORGAN CHASE & CO,61.89
47896,20151016,JPM,JPMORGAN CHASE & CO,62.43
47896,20151019,JPM,JPMORGAN CHASE & CO,62.22
47896,20151020,JPM,JPMORGAN CHASE & CO,62.52
47896,20151021,JPM,JPMORGAN CHASE & CO,62.06
47896,20151022,JPM,JPMORGAN CHASE & CO,63.19
47896,20151023,JPM,JPMORGAN CHASE & CO,63.87
47896,20151026,JPM,JPMORGAN CHASE & CO,63.9
47896,20151027,JPM,JPMORGAN CHASE & CO,63.64
47896,20151028,JPM,JPMORGAN CHASE & CO,65.5
47896,20151029,JPM,JPMORGAN CHASE & CO,65.21
47896,20151030,JPM,JPMORGAN CHASE & CO,64.25
47896,20151102,JPM,JPMORGAN CHASE & CO,65.54
47896,20151103,JPM,JPMORGAN CHASE & CO,65.78
47896,20151104,JPM,JPMORGAN CHASE & CO,65.85
47896,20151105,JPM,JPMORGAN CHASE & CO,66.44
47896,20151106,JPM,JPMORGAN CHASE & CO,68.46
47896,20151109,JPM,JPMORGAN CHASE & CO,67.39
47896,20151110,JPM,JPMORGAN CHASE & CO,67.68
47896,20151111,JPM,JPMORGAN CHASE & CO,67.35
47896,20151112,JPM,JPMORGAN CHASE & CO,66
47896,20151113,JPM,JPMORGAN CHASE & CO,65.56
47896,20151116,JPM,JPMORGAN CHASE & CO,66.51
47896,20151117,JPM,JPMORGAN CHASE & CO,66.13
47896,20151118,JPM,JPMORGAN CHASE & CO,67.45
47896,20151119,JPM,JPMORGAN CHASE & CO,67.66
47896,20151120,JPM,JPMORGAN CHASE & CO,67.54
47896,20151123,JPM,JPMORGAN CHASE & CO,66.88
47896,20151124,JPM,JPMORGAN CHASE & CO,66.78
47896,20151125,JPM,JPMORGAN CHASE & CO,66.86
47896,20151127,JPM,JPMORGAN CHASE & CO,67.17
47896,20151130,JPM,JPMORGAN CHASE & CO,66.68
47896,20151201,JPM,JPMORGAN CHASE & CO,67.61
47896,20151202,JPM,JPMORGAN CHASE & CO,66.66
47896,20151203,JPM,JPMORGAN CHASE & CO,65.8
47896,20151204,JPM,JPMORGAN CHASE & CO,67.89
47896,20151207,JPM,JPMORGAN CHASE & CO,67
47896,20151208,JPM,JPMORGAN CHASE & CO,65.96
47896,20151209,JPM,JPMORGAN CHASE & CO,65.46
47896,20151210,JPM,JPMORGAN CHASE & CO,65.61
47896,20151211,JPM,JPMORGAN CHASE & CO,64.07
47896,20151214,JPM,JPMORGAN CHASE & CO,64.27
47896,20151215,JPM,JPMORGAN CHASE & CO,66.1
47896,20151216,JPM,JPMORGAN CHASE & CO,67.53
47896,20151217,JPM,JPMORGAN CHASE & CO,66.28
47896,20151218,JPM,JPMORGAN CHASE & CO,64.4
47896,20151221,JPM,JPMORGAN CHASE & CO,65.54
47896,20151222,JPM,JPMORGAN CHASE & CO,65.68
47896,20151223,JPM,JPMORGAN CHASE & CO,66.73
47896,20151224,JPM,JPMORGAN CHASE & CO,66.6
47896,20151228,JPM,JPMORGAN CHASE & CO,66.38
47896,20151229,JPM,JPMORGAN CHASE & CO,67.07
47896,20151230,JPM,JPMORGAN CHASE & CO,66.59
47896,20151231,JPM,JPMORGAN CHASE & CO,66.03
47896,20160104,JPM,JPMORGAN CHASE & CO,63.62
47896,20160105,JPM,JPMORGAN CHASE & CO,63.73
47896,20160106,JPM,JPMORGAN CHASE & CO,62.81
47896,20160107,JPM,JPMORGAN CHASE & CO,60.27
47896,20160108,JPM,JPMORGAN CHASE & CO,58.92
47896,20160111,JPM,JPMORGAN CHASE & CO,58.83
47896,20160112,JPM,JPMORGAN CHASE & CO,58.96
47896,20160113,JPM,JPMORGAN CHASE & CO,57.34
47896,20160114,JPM,JPMORGAN CHASE & CO,58.2
47896,20160115,JPM,JPMORGAN CHASE & CO,57.04
47896,20160119,JPM,JPMORGAN CHASE & CO,57.01
47896,20160120,JPM,JPMORGAN CHASE & CO,55.51
47896,20160121,JPM,JPMORGAN CHASE & CO,55.25
47896,20160122,JPM,JPMORGAN CHASE & CO,56.95
47896,20160125,JPM,JPMORGAN CHASE & CO,55.66
47896,20160126,JPM,JPMORGAN CHASE & CO,57.08
47896,20160127,JPM,JPMORGAN CHASE & CO,57.04
47896,20160128,JPM,JPMORGAN CHASE & CO,57.28
47896,20160129,JPM,JPMORGAN CHASE & CO,59.5
47896,20160201,JPM,JPMORGAN CHASE & CO,58.86
47896,20160202,JPM,JPMORGAN CHASE & CO,57.03
47896,20160203,JPM,JPMORGAN CHASE & CO,57.41
47896,20160204,JPM,JPMORGAN CHASE & CO,58.4
47896,20160205,JPM,JPMORGAN CHASE & CO,57.75
47896,20160208,JPM,JPMORGAN CHASE & CO,56.54
47896,20160209,JPM,JPMORGAN CHASE & CO,56.2
47896,20160210,JPM,JPMORGAN CHASE & CO,55.52
47896,20160211,JPM,JPMORGAN CHASE & CO,53.07
47896,20160212,JPM,JPMORGAN CHASE & CO,57.49
47896,20160216,JPM,JPMORGAN CHASE & CO,58.35
47896,20160217,JPM,JPMORGAN CHASE & CO,58.77
